web-scraper-order,web-scraper-start-url,featured,featured-href,recommended,recommended-href
"1523060488-597","https://www.youtube.com/user/TheYoungTurks/videos","Judge Rules Mass Shooter Fanboy OK To Buy Guns","https://www.youtube.com/watch?v=Gr0KVzcIqVM","How Truth Lost Its Meaning In Trump's America: VICE on HBO, Full Episode
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=-dB_W38mCRM"
"1523060521-858","https://www.youtube.com/user/TheYoungTurks/videos","Oklahoma Teachers Show You Exactly Why They're Walking Out","https://www.youtube.com/watch?v=y98i2MgNzus","How to make animated LOWER THIRDS titles in Adobe Premiere Pro (CC 2017 Tutorial) (No After Effects)
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=OMp7HrAtRXc"
"1523060498-675","https://www.youtube.com/user/TheYoungTurks/videos","Trump Eyeing Up His Next Firing Victim","https://www.youtube.com/watch?v=BgACVXAljAc","Look what Ronaldo did to Buffon after scoring the bicycle kick goal against him
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=uHIE_HF39Ao"
"1523060538-1002","https://www.youtube.com/user/TheYoungTurks/videos","Ted Cruz Gets Owned By EPIC Question","https://www.youtube.com/watch?v=f8enlSLorhM","By Denying Porn Star Payment, Donald Trump May Ruin His Own NDA | The Beat With Ari Melber | MSNBC
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=Zg6NHtJEu3Y"
"1523060533-948","https://www.youtube.com/user/TheYoungTurks/videos","Alex Jones Blames YouTube Shooting On YouTube","https://www.youtube.com/watch?v=wWn0YFBo-og","EXCLUSIVE: Alex Jones' Ex-Wife Tells All, Conspiracies, Fake Supplements
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=ebByb9JJgJg"
"1523060493-636","https://www.youtube.com/user/TheYoungTurks/videos","White Supremacy World With Tucker Carlson","https://www.youtube.com/watch?v=0m6Xz6s0EdI","President Donald Trump Doubles Down On Trade War & China Vows To Fight Back | Morning Joe | MSNBC
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=VEjDsAnupB8"
"1523060513-803","https://www.youtube.com/user/TheYoungTurks/videos","Democrat Wins In Latest Sign Of Anti-Trump Blue Wave","https://www.youtube.com/watch?v=YqUmE7U-lNE","How to make animated LOWER THIRDS titles in Adobe Premiere Pro (CC 2017 Tutorial) (No After Effects)
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=OMp7HrAtRXc"
"1523060490-614","https://www.youtube.com/user/TheYoungTurks/videos","Shooting at YouTube HQ","https://www.youtube.com/watch?v=p1CjWuWQPNA","Ted Nugent calls Parkland survivors 'liars' and 'soulless' in interview
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=Xcn1ygsvWuo"
"1523060543-1028","https://www.youtube.com/user/TheYoungTurks/videos","Sinclair Gets Creative On How They Screw You Over","https://www.youtube.com/watch?v=cdzaxoGrd0k","By Denying Porn Star Payment, Donald Trump May Ruin His Own NDA | The Beat With Ari Melber | MSNBC
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=Zg6NHtJEu3Y"
"1523060531-942","https://www.youtube.com/user/TheYoungTurks/videos","Scott Pruitt ANNIHILATED By... Fox News???","https://www.youtube.com/watch?v=Py_SZt9el_E","China's trillion dollar plan to dominate global trade
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=EvXROXiIpvQ"
"1523060545-1053","https://www.youtube.com/user/TheYoungTurks/videos","EXPOSED: Billionaire Bigots Spreading Anti-Muslim Propaganda","https://www.youtube.com/watch?v=6kaoC2eP6Vc","How to Create Animated Mattes in Adobe Premiere Pro
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=cX7ubSkvGi4"
"1523060521-848","https://www.youtube.com/user/TheYoungTurks/videos","Oklahoma Teachers Show You Exactly Why They're Walking Out","https://www.youtube.com/watch?v=y98i2MgNzus","Oklahoma district turns to four-day school week to tackle low teacher pay
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=sm64e7PFGyg"
"1523060523-881","https://www.youtube.com/user/TheYoungTurks/videos","The Most Horrifying Artificial Insemination Story EVER","https://www.youtube.com/watch?v=xjQ9D9uCPjw","Woman Suing Doctor For Getting Pregnant
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=Lpw6s0ZLfxw"
"1523060511-781","https://www.youtube.com/user/TheYoungTurks/videos","How Close Is America To Realizing MLK's Dream?","https://www.youtube.com/watch?v=0x76GbrZGjg","The Most Horrifying Artificial Insemination Story EVER
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=xjQ9D9uCPjw"
"1523060516-812","https://www.youtube.com/user/TheYoungTurks/videos","New Details Emerge On Youtube Shooter's Motives","https://www.youtube.com/watch?v=X_9LCZPLhrU","ATF Agents Interview Family Of YouTube Shooter
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=5P-4Tgn1UZM"
"1523060525-892","https://www.youtube.com/user/TheYoungTurks/videos","Why Christians Wouldn’t Care If Trump Paid For Abortions","https://www.youtube.com/watch?v=2AbX8KNVOKI","How to Create Animated Mattes in Adobe Premiere Pro
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=cX7ubSkvGi4"
"1523060498-680","https://www.youtube.com/user/TheYoungTurks/videos","Trump Eyeing Up His Next Firing Victim","https://www.youtube.com/watch?v=BgACVXAljAc","Parents Open Up About Regretting Having Kids
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=NmStghzvW04"
"1523060478-517","https://www.youtube.com/user/TheYoungTurks/videos","Howard Kurtz Scolds Reporter For Insufficient Politeness To Trump","https://www.youtube.com/watch?v=xqP6iwHlMu0","Judge Rules Mass Shooter Fanboy OK To Buy Guns
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=Gr0KVzcIqVM"
"1523060523-885","https://www.youtube.com/user/TheYoungTurks/videos","The Most Horrifying Artificial Insemination Story EVER","https://www.youtube.com/watch?v=xjQ9D9uCPjw","Joe Rogan on MSNBC Firing Sam Seder
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=ePVK19kuCj8"
"1523060523-873","https://www.youtube.com/user/TheYoungTurks/videos","The Most Horrifying Artificial Insemination Story EVER","https://www.youtube.com/watch?v=xjQ9D9uCPjw","Channel Awesome Document Reading | Down the Rabbit Hole Livestream
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=2yIjg17A6Oo"
"1523060543-1030","https://www.youtube.com/user/TheYoungTurks/videos","Sinclair Gets Creative On How They Screw You Over","https://www.youtube.com/watch?v=cdzaxoGrd0k","GTA 5 Roleplay - DOJ 360 - Boat Launch
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=1y_jkCKi0m0"
"1523060521-850","https://www.youtube.com/user/TheYoungTurks/videos","Oklahoma Teachers Show You Exactly Why They're Walking Out","https://www.youtube.com/watch?v=y98i2MgNzus","Oklahoma Teachers Are Fed Up And Walking Out On April 2. Here's Why.
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=7t22A_0gTCI"
"1523060485-576","https://www.youtube.com/user/TheYoungTurks/videos","Trump Deploying Military To Mexican Border Because He Saw It On Fox News","https://www.youtube.com/watch?v=LQI2YInFMAk","How To Create a Clean Cinematic Title Animation in Premiere Pro (Tutorial)
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=0ZcyLet8h_4"
"1523060535-969","https://www.youtube.com/user/TheYoungTurks/videos","Tucker Carlson: What About Toxic Femininity Though?","https://www.youtube.com/watch?v=HbiV3qujCtc","The Truth About Social Media
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=PgwluZdJwpo"
"1523060528-922","https://www.youtube.com/user/TheYoungTurks/videos","CORRECTION: Pulse Shooter Wasn't Gay, Just Regular Terrorist","https://www.youtube.com/watch?v=vFCAFZGsGYs","Rep. Blake Farenthold Resigns Amid Sexual Harassment Scandal
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=9e4B1AbMOko"
"1523060496-659","https://www.youtube.com/user/TheYoungTurks/videos","DEA Arrests Pill-Pushing Pharmacists","https://www.youtube.com/watch?v=pMiqlgdcpb0","Teacher Leading Nazi Double Life
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=dXZAnRH89qM"
"1523060538-989","https://www.youtube.com/user/TheYoungTurks/videos","Ted Cruz Gets Owned By EPIC Question","https://www.youtube.com/watch?v=f8enlSLorhM","South Park Creators Come Out as Republicans
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=dZDrOycStWo"
"1523060543-1033","https://www.youtube.com/user/TheYoungTurks/videos","Sinclair Gets Creative On How They Screw You Over","https://www.youtube.com/watch?v=cdzaxoGrd0k","Michael Avenatti Reacts To Mueller/Cohen News, Trump's Stormy Comments | The Last Word | MSNBC
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=xukWkOv4a-w"
"1523060543-1035","https://www.youtube.com/user/TheYoungTurks/videos","Sinclair Gets Creative On How They Screw You Over","https://www.youtube.com/watch?v=cdzaxoGrd0k","GTA 5 Roleplay - DOJ 403 - Open Carry
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=fYM7XD2nRAQ"
"1523060548-1080","https://www.youtube.com/user/TheYoungTurks/videos","Rep. Blake Farenthold Resigns Amid Sexual Harassment Scandal","https://www.youtube.com/watch?v=9e4B1AbMOko","Farenthold announces resignation
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=1zGbyqCWYbw"
"1523060540-1024","https://www.youtube.com/user/TheYoungTurks/videos","Establishment's PATHETIC Attack On Bernie Sanders","https://www.youtube.com/watch?v=_CK_z0UhaQk","Trump Trouble, Sacramento Police - Chris Christie, Bernie Sanders MORE! LV Sunday Clip Roundup 258
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=_kcigHlbqcY"
"1523060483-548","https://www.youtube.com/user/TheYoungTurks/videos","Can These Super Strong Progressives Really Beat the Top Politicians in the Country?","https://www.youtube.com/watch?v=AQZFB0mD6OA","How to Create Animated Mattes in Adobe Premiere Pro
          
        
        
    
    
    
    
      
        
          
          
          
        
        •","https://www.youtube.com/watch?v=cX7ubSkvGi4"
